""	"symbol"	"logFC"	"CI.L"	"CI.R"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"de"
"TC1100003898.mm.1"	"Cdc27"	-0.827914930970998	-1.17797552019161	-0.477854341750385	3.01661604234413	-5.66049888322725	0.000937475500239886	0.00520847323889902	-0.642238625759179	"down"
"TC0500001991.mm.1"	"Mir5109"	-2.46180207371503	-3.50275982454593	-1.42084432288413	4.79180163086129	-5.66020608023958	0.000937747350869107	0.00520892185503143	-0.642556108959353	"down"
"TC0X00001342.mm.1"	"Gm6275"	0.598574319799176	0.345451236903379	0.851697402694974	2.099902876791	5.65976687410149	0.000938155294689188	0.00520962742628	-0.643032357192296	"up"
"TC0400002808.mm.1"	"Tnfsf15"	0.582685296287909	0.336251640327772	0.829118952248046	2.14433778082863	5.6590854623034	0.000938788599476511	0.00521258114808133	-0.643771289798946	"up"
"TC0600001289.mm.1"	"Rho"	0.627421418393406	0.362052254076132	0.89279058271068	2.40797878468699	5.65875768095677	0.000939093411125198	0.00521268080786875	-0.644126762799228	"up"
"TC0400002757.mm.1"	"Ptbp3"	-0.746806418448824	-1.06268232256277	-0.430930514334877	3.31409978081713	-5.6585317551515	0.000939303569721145	0.00521331651392573	-0.644371783709306	"down"
"TC1400000723.mm.1"	"Traj61"	0.877233013086645	0.506172865592242	1.24829316058105	2.16418185904175	5.65825958679355	0.000939556813913507	0.00521366043909619	-0.644666964688407	"up"
"TC0100000317.mm.1"	"Gpr45"	0.557710930784007	0.3217965270377	0.793625334530313	3.22557372057339	5.65805171381863	0.000939750284998777	0.00521420326070467	-0.644892420641265	"up"
"TC0700002038.mm.1"	"Pkp3"	0.502832259567308	0.290121622187962	0.715542896946655	3.87128121008405	5.65778105404187	0.00094000226006639	0.00521460612807202	-0.645185982949302	"up"
"TC0300003138.mm.1"	"Gipc2"	0.646265305182601	0.372878277820949	0.919652332544252	2.75985460006705	5.65776822441316	0.000940014205902406	0.00521460612807202	-0.645199898432905	"up"
"TC0300002996.mm.1"	"4933401H06Rik"	0.545179818104232	0.314527738527947	0.775831897680517	1.58167450489809	5.65710981650601	0.000940627487551239	0.0052164157534454	-0.645914061434592	"up"
"TC1500000489.mm.1"	"Wisp1"	0.545423804660806	0.314630452705261	0.776217156616352	2.7324987647756	5.65617720701225	0.000941496948088923	0.00521890425653657	-0.646925745775916	"up"
"TC1700002131.mm.1"	"Tdrd6"	0.57585566922069	0.33218255007271	0.819528788368671	1.99059713210512	5.65611508946185	0.000941554891643195	0.00521890425653657	-0.646993134359814	"up"
"TC1300000162.mm.1"	"Gpx6"	0.572262750578946	0.330094273884423	0.81443122727347	2.04303328301835	5.65574840365701	0.000941897019718427	0.00521920859249139	-0.647390946164095	"up"
"TC0500002467.mm.1"	"LOC100861982"	0.644452823302637	0.371703783351569	0.917201863253704	2.41258006112806	5.65509771625466	0.000942504473602244	0.00522151309694641	-0.648096911522567	"up"
"TC1800001479.mm.1"	"Ccbe1"	0.580083215736171	0.334563923109924	0.825602508362417	3.00893376310202	5.65479530953072	0.000942786937594395	0.00522254721227729	-0.648425028065494	"up"
"TC1200001534.mm.1"	"Gm16372"	0.591399558917642	0.341055516359939	0.841743601475344	4.11377049185765	5.65400188476473	0.000943528491507376	0.00522512787510242	-0.649285966261173	"up"
"TC1900000105.mm.1"	"1700123I01Rik"	0.567766436898771	0.327411216525154	0.808121657272388	2.11587198942359	5.65364285558498	0.000943864264495697	0.00522639070743712	-0.649675573516762	"up"
"TC0400002742.mm.1"	"Olfr267"	0.801455622066193	0.462147715998097	1.14076352813429	1.41697926300875	5.65324378895622	0.000944237639283983	0.00522792714482298	-0.650108648539671	"up"
"TC0X00001394.mm.1"	"Col4a5"	0.517946050451044	0.298652695677487	0.737239405224601	2.95698642328365	5.65289954442248	0.000944559854929537	0.00522849297947387	-0.65048224677381	"up"
"TC0800002600.mm.1"	"A230103J11Rik"	0.528753112793599	0.304879356875145	0.752626868712053	3.81795924943867	5.65277846028185	0.000944673220066633	0.00522849297947387	-0.650613659543756	"up"
"TC0X00001963.mm.1"	"Gm22930"	-1.48167702140234	-2.10903352251373	-0.854320520290961	1.62968598686751	-5.65264037797705	0.000944802518434512	0.00522849297947387	-0.650763522853386	"down"
"TC0200001446.mm.1"	"4631405J19Rik"	0.599100771711801	0.345431053904968	0.852770489518634	2.65236973854598	5.65253769008302	0.000944898686874223	0.00522849297947387	-0.650874973612184	"up"
"TC1400001747.mm.1"	"Ghitm"	-1.16006048674909	-1.65125429253126	-0.668866680966911	3.81698096876681	-5.65249213181095	0.000944941356267489	0.00522849297947387	-0.650924420051429	"down"
"TC0700002073.mm.1"	"Krtap5-4"	0.87588281180998	0.505010867251668	1.24675475636829	3.32580611228825	5.65241754931092	0.000945011214124005	0.00522849297947387	-0.651005368392754	"up"
"TC1500001461.mm.1"	"Gm10373"	0.657399479581357	0.379027246379244	0.93577171278347	1.71811770349655	5.65217573144391	0.000945237753307854	0.00522878111148462	-0.651267831298472	"up"
"TC1100000604.mm.1"	"Gdf9"	0.51521272603277	0.297044033324748	0.733381418740793	3.08464530094313	5.65205482792647	0.000945351040738019	0.00522878111148462	-0.651399059827373	"up"
"TC1300001943.mm.1"	"Mirlet7a-1"	0.967947616249466	0.558048776505614	1.37784645599332	3.76189128329971	5.65180773179588	0.000945582619037349	0.0052295313882725	-0.651667263789403	"up"
"TC1400002120.mm.1"	"Gzmb"	0.735477712558226	0.424016461581285	1.04693896353517	2.55810191346626	5.65168185697988	0.000945700613355311	0.00522965340195288	-0.651803894443502	"up"
"TC1400000120.mm.1"	"Nek10"	0.548464162370854	0.316192972847197	0.780735351894511	1.47655861062796	5.65151812502088	0.000945854119528835	0.00522997174885839	-0.65198162027869	"up"
"TC0900001380.mm.1"	"LOC100862235"	0.61855664484076	0.356589263306019	0.880524026375501	1.73952298616556	5.65124936283212	0.000946106157113978	0.00523083479197884	-0.652273360920366	"up"
"TC0400000173.mm.1"	"Gm22817"	1.0515320262301	0.606144768197764	1.49691928426244	2.62555896954314	5.65063076593579	0.000946686546971419	0.00523351287106783	-0.652944883193823	"up"
"TC1900001111.mm.1"	"Pga5"	0.608146786676826	0.350554208183925	0.865739365169726	2.23704128111435	5.65050526015572	0.000946804349885941	0.00523363337352284	-0.653081133181552	"up"
"TC0500003225.mm.1"	"Rhof"	0.629733746629629	0.362992004721978	0.89647548853728	3.34627700655684	5.65038704977266	0.000946915320239105	0.00523371608714535	-0.65320946517462	"up"
"TC1700001965.mm.1"	"Gm11131; RP23-331E12.9"	0.630175061321907	0.363197913831146	0.897152208812669	2.42465722892005	5.64936112845181	0.000947879021838939	0.00523691871861031	-0.654323308773463	"up"
"TC1300000493.mm.1"	"Rnf182"	0.654578430853836	0.377200341479413	0.93195652022826	3.33087228576429	5.6480918665874	0.000949072833487499	0.00524099935595707	-0.655701543736883	"up"
"TC0200004174.mm.1"	"Mir129-2"	0.584307008315335	0.336705298809914	0.831908717820755	2.25050309301995	5.6480647922871	0.000949098316799505	0.00524099935595707	-0.65573094488022	"up"
"TC0800002505.mm.1"	"Ednra"	-1.24906523915308	-1.77837522834237	-0.719755249963784	3.76073575332286	-5.64790321450315	0.000949250415669847	0.00524130833179642	-0.655906411177217	"down"
"TC1100001004.mm.1"	"Ankfy1"	-0.834858276665904	-1.18867119813958	-0.481045355192226	3.15851490716526	-5.64743552049313	0.000949690827148964	0.00524251473700585	-0.656414325939313	"down"
"TC0400000204.mm.1"	"Gm11888"	0.726702774917124	0.418716868188792	1.03468868164546	3.1086895093505	5.64726526819167	0.000949851205001219	0.00524251473700585	-0.656599226921045	"up"
"TC0400004116.mm.1"	"Trp73"	0.556936399448848	0.320889534803792	0.792983264093903	3.57794949432586	5.64702330723793	0.000950079184911738	0.00524251473700585	-0.656862013164109	"up"
"TC1100001046.mm.1"	"E130309D14Rik"	0.769695323539096	0.443473662123989	1.0959169849542	3.90113802661124	5.64700622247125	0.000950095284809413	0.00524251473700585	-0.656880568694556	"up"
"TC0800000971.mm.1"	"Klf1"	0.714566831536207	0.411670932533828	1.01746273053859	2.97730851389949	5.64627041315799	0.000950788969020662	0.00524502224824857	-0.657679758434021	"up"
"TC0500000694.mm.1"	"Usp46os2; AC164570.3; 1700112M01Rik"	0.654129054377178	0.376829294547698	0.931428814206659	3.5998053111129	5.64580871429276	0.000951224526566691	0.00524689404444567	-0.658181263944626	"up"
"TC0200004606.mm.1"	"Gm14041; RP23-37B4.1"	0.636311991109895	0.366552589956897	0.906071392262893	4.09216466054869	5.64554316376155	0.000951475143357018	0.00524721456398224	-0.65846972267171	"up"
"TC1100000609.mm.1"	"Kif3a"	-0.589611130657957	-0.839595959674459	-0.339626301641456	3.73844608079127	-5.64500373924506	0.000951984461069057	0.00524843051281539	-0.659055710898498	"down"
"TC0900001162.mm.1"	"Gm5620"	-2.65360763576564	-3.77880178786185	-1.52841348366944	4.1627775281205	-5.64444772710195	0.000952509761665633	0.00525026462562592	-0.659659759687955	"down"
"TC0600002876.mm.1"	"Gm15631; RP23-305C1.1"	0.667384658587456	0.384387880061278	0.950381437113635	1.64792121507445	5.64425908823835	0.000952688055072978	0.00525035092729069	-0.65986470547184	"up"
"TC0800002695.mm.1"	"Gm21817; RP24-69M8.3"	0.805361854683161	0.463850232253599	1.14687347711272	1.44501538965414	5.64414004361113	0.00095280059030136	0.00525035092729069	-0.659994043403458	"up"
"TC0200004599.mm.1"	"Il1a"	0.50947748944557	0.293434313545029	0.72552066534611	1.62791273546788	5.64412548428483	0.000952814354545378	0.00525035092729069	-0.660009861746644	"up"
"TC1200001891.mm.1"	"3110056K07Rik"	0.562893452026019	0.324181679382902	0.801605224669137	2.0970683254948	5.64370847773676	0.000953208683420657	0.00525153118388944	-0.660462941049211	"up"
"TC1700000121.mm.1"	"4732491K20Rik"	0.797684702370049	0.459394725591693	1.1359746791484	5.61390731252587	5.64357559561111	0.000953334377717432	0.00525153118388944	-0.660607322945081	"up"
"TC1900000148.mm.1"	"Slc22a8"	0.621875600825148	0.358140856196419	0.885610345453878	2.81730724413394	5.64349810306553	0.000953407687162697	0.00525153118388944	-0.660691522883239	"up"
"TC1700002410.mm.1"	"Tmem232"	0.549982578423063	0.31673708228527	0.783228074560856	1.93392651281731	5.64349155963625	0.000953413877663606	0.00525153118388944	-0.660698632718273	"up"
"TC0500002843.mm.1"	"Hpse"	0.595064866189643	0.342678480313552	0.847451252065734	2.28518040752129	5.64300712127085	0.000953872312850115	0.00525352548623067	-0.661225020593933	"up"
"TC1500000917.mm.1"	"Gm4335"	-2.21152170856421	-3.14959563449026	-1.27344778263815	5.80419007307136	-5.64243228278459	0.000954416617528739	0.00525493056135357	-0.661849677783032	"down"
"TC0600003063.mm.1"	"Gm25304"	-1.70117716609082	-2.42280217612168	-0.979552156059954	6.12287075054614	-5.64222215395629	0.000954615672112073	0.005254965035799	-0.662078028672165	"down"
"TC0400002081.mm.1"	"Gm16024; RP23-183D11.9"	-0.966753561679604	-1.37685430700814	-0.556652816351063	4.88594722757467	-5.64205656314923	0.000954772568831862	0.00525529804294226	-0.662257983466016	"down"
"TC1500001414.mm.1"	"2310043O21Rik"	0.744819841520412	0.428839702805908	1.06079998023492	2.58578193174412	5.64161786178126	0.000955188377134804	0.00525609648575089	-0.662734757371751	"up"
"TC0700000794.mm.1"	"Klk1b4"	0.726615549569937	0.418357278731318	1.03487382040856	2.70170474671967	5.64159834465936	0.000955206880513887	0.00525609648575089	-0.662755968883294	"up"
"TC1400000232.mm.1"	"4931403M11Rik"	0.752906555978152	0.433487577435695	1.07232553452061	1.87959355865904	5.64147380406245	0.000955324961819549	0.00525621568112948	-0.662891322750893	"up"
"TC0X00002416.mm.1"	"Pnma5"	0.690837702819492	0.397719936113537	0.983955469525447	1.78125787352591	5.64087014099357	0.000955897548710509	0.00525793044661133	-0.663547428686702	"up"
"TC1100003644.mm.1"	"Gpr179"	0.568341122404175	0.327186295455195	0.809495949353155	3.70032982884701	5.64060041523234	0.000956153513961385	0.00525865139831426	-0.663840602606689	"up"
"TC1200001112.mm.1"	"Mir342"	0.612003887861488	0.352302166771658	0.871705608951318	4.92390567022136	5.64016185282286	0.000956569867018954	0.00525987994055591	-0.664317311667488	"up"
"TC0500000688.mm.1"	"Cwh43"	0.51407236244943	0.29591955285261	0.73222517204625	2.21178364173729	5.63995526030289	0.00095676606810497	0.0052600600343816	-0.664541882831096	"up"
"TC0200000406.mm.1"	"Anapc2"	-0.696259077508121	-0.991726646643906	-0.400791508372337	4.39240997839324	-5.63992416915549	0.000956795599312615	0.0052600600343816	-0.66457568017369	"down"
"TC0400003642.mm.1"	"A930031H19Rik; RP23-218C2.3"	0.602060315679557	0.346544647590368	0.857575983768746	2.83123640523877	5.63942310826481	0.000957271661879531	0.00526214655396801	-0.665120371748444	"up"
"TC0600001472.mm.1"	"Akap3"	0.607608301708612	0.349706485951089	0.865510117466136	1.59085460885426	5.6387327660975	0.000957927998903646	0.00526522352613767	-0.665870882079259	"up"
"TC1000000208.mm.1"	"Stx7"	-0.784735232076587	-1.11784654517559	-0.451623918977589	3.86625851578074	-5.63827147394983	0.000958366850718802	0.00526652838848505	-0.666372414929254	"down"
"TC0400001627.mm.1"	"Ubxn11"	0.514826038332433	0.296281892764724	0.733370183900141	3.20301204649913	5.63810994766699	0.0009585205727487	0.00526652838848505	-0.666548038706331	"up"
"TC1100000134.mm.1"	"Ikzf1"	0.525341547178493	0.302320071711917	0.748363022645069	2.00358155702475	5.63776900534956	0.000958845133285092	0.00526760894849375	-0.666918748935827	"up"
"TC0400000989.mm.1"	"Kank4os"	0.502746619517207	0.289294340917858	0.716198898116555	2.68684815097669	5.63716280101675	0.000959422515784387	0.00526887530037877	-0.667577920150833	"up"
"TC0300002559.mm.1"	"Hsd3b3"	0.672957909124217	0.387238571129707	0.958677247118727	2.10253564877147	5.63716153723018	0.000959423719893052	0.00526887530037877	-0.667579294412125	"up"
"TC0100000396.mm.1"	"Gm16581"	-1.24832608508075	-1.77833465834073	-0.718317511820757	5.5614941355215	-5.63712109824067	0.000959462250190043	0.00526887530037877	-0.66762326851574	"down"
"TC1200000936.mm.1"	"n-R5s65"	0.888949141811763	0.511481514002869	1.26641676962066	4.18523234940549	5.63649877277036	0.000960055421916441	0.00526974696017352	-0.668300024564132	"up"
"TC1000002548.mm.1"	"Gm15917; RP23-28P17.1"	0.575622409850479	0.331198046130327	0.82004677357063	3.52069002096303	5.63644681779867	0.000960104961638335	0.00526974696017352	-0.668356526049102	"up"
"TC0500003588.mm.1"	"Gm4871"	0.964155649447835	0.554748351478769	1.3735629474169	2.10241490498254	5.63642566716035	0.000960125129862866	0.00526974696017352	-0.668379527657182	"up"
"TC0X00003158.mm.1"	"Gm15105"	0.702061356177794	0.403942375550399	1.00018033680519	5.9962429652599	5.63634612038391	0.000960200986084375	0.00526974696017352	-0.668466036403954	"up"
"TC0600003448.mm.1"	"Gm15767; RP24-249N9.3"	0.665586521908455	0.382940606845381	0.948232436971529	2.23579085120754	5.6360393848555	0.00096049355381963	0.00527047356658455	-0.66879962556619	"up"
"TC0600001304.mm.1"	"Olfr213"	0.988684935080085	0.568820795850899	1.40854907430927	2.62220423968045	5.63587493742099	0.000960650446894789	0.00527047356658455	-0.668978475036017	"up"
"TC0100001447.mm.1"	"Tnr"	0.591150068762396	0.340103531037629	0.842196606487163	2.58469429566568	5.63580193445963	0.0009607201054986	0.00527047356658455	-0.669057872646858	"up"
"TC1900001231.mm.1"	"Rorb"	0.551897627435113	0.317506295506494	0.786288959363731	1.59719809764096	5.63545769282771	0.000961048653572841	0.0052715995823815	-0.669432277611027	"up"
"TC0700002496.mm.1"	"Apoc1"	0.717661385020338	0.412855743894542	1.02246702614613	2.73699678011774	5.63519296545819	0.000961301398324608	0.0052715995823815	-0.66972021195528	"up"
"TC0300001937.mm.1"	"Slc7a11"	0.576858550657852	0.331849893874874	0.821867207440831	1.63984879793742	5.63508042403219	0.000961408868328079	0.0052715995823815	-0.669842622043576	"up"
"TC1400001640.mm.1"	"Gm2670"	0.682671394378062	0.392708793612903	0.97263399514322	2.63541510140057	5.63484445709352	0.000961634245839864	0.00527230506665135	-0.670099286276431	"up"
"TC0600000672.mm.1"	"Ppp1r17"	0.649126111393471	0.373332672953666	0.924919549833277	2.39981546862377	5.63322844189976	0.00096317933792657	0.0052781220775763	-0.671857248621387	"up"
"TC1500000759.mm.1"	"Tdg-ps; Gm5806"	0.613114815226131	0.352606950485941	0.873622679966322	2.83963209171361	5.6329148319834	0.000963479507722339	0.00527848476026625	-0.672198446201552	"up"
"TC1700001743.mm.1"	"Spdef"	0.535959031072544	0.308231691696929	0.763686370448158	4.57786272415765	5.63285581593233	0.000963536006336161	0.00527848476026625	-0.672262655267023	"up"
"TC1100002985.mm.1"	"Gm12295"	0.527142923926396	0.303140417112353	0.751145430740438	1.82043920035137	5.63232512197175	0.000964044230067144	0.00528073825943331	-0.672840067856191	"up"
"TC1800001120.mm.1"	"Myo7b"	0.537485426543543	0.309065237111312	0.765905615975775	3.10905199221358	5.63176363838833	0.000964582268102239	0.0052812406353127	-0.673451021999667	"up"
"TC1700001135.mm.1"	"4930471L23Rik"	0.574835949480021	0.330539601268848	0.819132297691194	1.49618305479876	5.63169542330763	0.000964647657775563	0.0052812406353127	-0.67352525019936	"up"
"TC1200001064.mm.1"	"D430019H16Rik"	0.508310563456424	0.292276788486038	0.724344338426811	3.19160051702153	5.63144301891358	0.000964889651173385	0.0052812406353127	-0.673799909358586	"up"
"TC0100001259.mm.1"	"Ascl5"	0.588684563998346	0.338490568631251	0.838878559365442	4.39080153743019	5.63142078423784	0.000964910972001953	0.0052812406353127	-0.673824104901994	"up"
"TC0X00000100.mm.1"	"Gm14457"	0.756722709207816	0.435102053147104	1.07834336526853	2.9419629645504	5.63125310003678	0.000965071781438923	0.00528159051233425	-0.674006579261151	"up"
"TC1100000853.mm.1"	"Myh2"	0.559130784684467	0.321463793911146	0.796797775457788	2.73355577728797	5.63062689671771	0.000965672578081975	0.00528282212804966	-0.674688048838109	"up"
"TC1300000557.mm.1"	"Phf2os1; RP23-78E1.1"	0.537832328079029	0.309213977335991	0.766450678822068	3.35309777405613	5.63051382880896	0.000965781103375372	0.00528282212804966	-0.674811101326364	"up"
"TC1400001910.mm.1"	"Gm15516"	-0.717557485615451	-1.02257281549957	-0.412542155731332	3.76018654268186	-5.63050366773532	0.000965790856889715	0.00528282212804966	-0.674822159768815	"down"
"TC1100002076.mm.1"	"Gm12735; RP23-191E3.18"	0.582805416616641	0.335067566651571	0.830543266581712	2.20277395467616	5.63045418382135	0.000965838357594402	0.00528282212804966	-0.674876014022819	"up"
"TC0Y00000189.mm.1"	"4932431L22Rik"	0.720145567361221	0.414025159191452	1.02626597553099	1.56483497608332	5.63041260447793	0.00096587827255881	0.00528282212804966	-0.674921265843111	"up"
"TC0X00002760.mm.1"	"1700031F05Rik"	0.618373436629006	0.355492966102127	0.881253907155886	2.62820941798814	5.62995230335471	0.000966320272300972	0.00528346216449425	-0.675422238466704	"up"
"TC0400003403.mm.1"	"Gm12855"	0.852636563015081	0.490157125766844	1.21511600026332	2.64692235533433	5.62979772118811	0.000966468759380501	0.00528346216449425	-0.675590485698979	"up"
"TC0700000636.mm.1"	"Gm12774"	0.697955570160671	0.40123469994282	0.994676440378523	3.77836912082985	5.62978613512136	0.000966479889649203	0.00528346216449425	-0.675603096104287	"up"
"TC1300002435.mm.1"	"Jmy"	-0.819380154574027	-1.16774275465497	-0.471017554493084	3.02783297593775	-5.62945214154633	0.000966800805856554	0.00528468656677671	-0.67596662626612	"down"
"TC0700000995.mm.1"	"Gm10974"	-1.60075627257884	-2.28141646825181	-0.920096076905864	4.73210854745834	-5.62868664420498	0.000967536782825399	0.00528711910374337	-0.676799876934503	"down"
"TC1600000279.mm.1"	"Ap2m1"	-0.747739441188259	-1.06569771390371	-0.429781168472805	5.00925903517618	-5.62849615345773	0.000967720025475262	0.0052875904048069	-0.677007240115587	"down"
"TC0100002910.mm.1"	"Gm15391; AC157660.5"	0.556617763642	0.319911444154483	0.793324083129516	1.61921120752172	5.628069126298	0.000968130946295039	0.00528867531559366	-0.67747210839183	"up"
"TC1600001563.mm.1"	"Gm22885"	1.06884315098427	0.614302136368905	1.52338416559964	1.82892234123892	5.62798738407819	0.000968209627795148	0.00528867531559366	-0.677561097029435	"up"
"TC1800000911.mm.1"	"Gm22694"	-1.11236473695751	-1.58542461445857	-0.639304859456447	1.67734749475091	-5.62786033907266	0.000968331930062418	0.00528881342905747	-0.67769940632099	"down"
"TC0X00000355.mm.1"	"Rhox6"	0.571255965800263	0.328308771514788	0.814203160085738	3.5527458187877	5.62770176401372	0.00096848460971462	0.00528903868839229	-0.677872044300038	"up"
"TC1600000273.mm.1"	"Gm20614"	0.604947860503466	0.347663447819719	0.862232273187213	1.96046115483282	5.62751528132462	0.000968664194115255	0.00528903868839229	-0.678075069192571	"up"
"TC0600000229.mm.1"	"Calu"	-0.897173356297368	-1.27874131774638	-0.515605394848361	3.16559545553548	-5.6275152358622	0.000968664237900513	0.00528903868839229	-0.678075118688367	"down"
"TC1900001029.mm.1"	"Nudt22"	0.606225637030086	0.34838852978041	0.864062744279761	4.77530523632909	5.62731326068593	0.000968858783966425	0.00528957113161199	-0.678295015655221	"up"
"TC0900003038.mm.1"	"Gnai2"	-1.72289318180097	-2.45569709353301	-0.990089270068928	5.67854431986725	-5.62707607949348	0.000969087297207667	0.00529000269902241	-0.678553249602008	"down"
"TC0700003197.mm.1"	"Gm22834"	-1.66047024309934	-2.36672940870804	-0.954211077490645	3.13865706818018	-5.62702978153685	0.000969131910245749	0.00529000269902241	-0.678603657960172	"down"
"TC0600003125.mm.1"	"Lag3"	0.587657848418017	0.337694964211381	0.837620732624653	4.14171778178645	5.6267967397808	0.000969356506014867	0.00529069889556412	-0.678857393911043	"up"
"TC1100000112.mm.1"	"Igfbp1"	0.736831251549767	0.42340669120829	1.05025581189125	2.3052547875207	5.62661533823737	0.000969531373664199	0.0052911078233852	-0.679054909061565	"up"
"TC1100001974.mm.1"	"Tmem235"	0.579069667680754	0.332671580041081	0.825467755320427	2.53433406497764	5.62478203003921	0.000971300641019167	0.00529549518202039	-0.681051316796826	"up"
"TC0500003066.mm.1"	"Git2"	-0.501770774671819	-0.715277781676316	-0.288263767667323	3.64590682768887	-5.62477874162242	0.000971303817827014	0.00529549518202039	-0.681054898174679	"down"
"TC1100001388.mm.1"	"Dgkeos"	0.701234899927319	0.402796180798008	0.99967361905663	3.49065195303584	5.62367958948271	0.000972366319893723	0.00530022773349529	-0.68225205438807	"up"
"TC0200000635.mm.1"	"Gm13605"	0.606772381692344	0.348491225095825	0.865053538288862	2.49163919372376	5.62270496723352	0.000973309538130521	0.00530324799216864	-0.683313713901853	"up"
"TC1000000889.mm.1"	"Matk"	0.59917808267167	0.344111771464762	0.854244393878577	3.94391430174867	5.62231314944047	0.000973689020900721	0.00530478545726383	-0.683740558643171	"up"
"TC1100003978.mm.1"	"Olfr1397-ps1"	0.665677127435108	0.382290712624649	0.949063542245567	2.46115568276698	5.62207741702308	0.000973917412289958	0.0053054995316853	-0.683997374605366	"up"
"TC0200000051.mm.1"	"Mir466d"	-2.32233206050994	-3.31105479843062	-1.33360932258926	3.26335618856388	-5.62162678149034	0.000974354182152728	0.00530681825216044	-0.684488335210103	"down"
"TC1900000649.mm.1"	"Wnt8b"	0.64555918843004	0.370709814705371	0.920408562154708	2.30128853138581	5.62151700605441	0.000974460613265092	0.00530686771943389	-0.684607938050769	"up"
"TC0X00001830.mm.1"	"Gm25728"	0.966945490200185	0.555173025325909	1.37871795507446	4.18974361345678	5.62026642774808	0.000975674016096676	0.00531197138127453	-0.685970586727944	"up"
"TC0100001178.mm.1"	"Nucks1"	-1.19427709189447	-1.70287744180744	-0.685676741981508	3.12944766505851	-5.62005623105633	0.000975878131149011	0.00531205823041946	-0.686199640936617	"down"
"TC1100002420.mm.1"	"Prorsd1"	0.501691886519984	0.288033143603908	0.715350629436059	1.65234214860099	5.61990044606507	0.00097602943979205	0.0053122273243634	-0.686369405829203	"up"
"TC0400002984.mm.1"	"Gm20185"	-1.88859230968213	-2.69291455286322	-1.08427006650105	4.42253649784501	-5.61979341912171	0.000976133406701061	0.00531226280651908	-0.686486039106267	"down"
"TC0400003127.mm.1"	"Gm12681; RP23-154M2.1"	0.738621730009013	0.424048287842526	1.0531951721755	3.31360503010854	5.61968844936105	0.000976235387345698	0.00531228747312472	-0.686600432061479	"up"
"TC1900000067.mm.1"	"Fosl1"	0.648505557602919	0.372304712806623	0.924706402399214	4.01932600288231	5.6195418943069	0.000976377789150115	0.00531233492142566	-0.686760145939794	"up"
"TC0900001417.mm.1"	"Gm10621"	0.822996297893187	0.472455715611339	1.17353688017503	2.50369936704204	5.6191650861531	0.000976744026152052	0.00531346410953527	-0.687170800132067	"up"
"TC0500003719.mm.1"	"Gm3402"	0.679566063159807	0.390084122920461	0.969048003399153	1.50238375171605	5.61852634121094	0.000977365204497691	0.00531525207082873	-0.687866962958666	"up"
"TC0500003190.mm.1"	"Adam1b"	0.687771606209961	0.394761223630214	0.980781988789709	1.98148057073007	5.61789278528387	0.000977981775549589	0.00531619404866361	-0.688557524874055	"up"
"TC0600003166.mm.1"	"Dyrk4"	0.564841149126188	0.324197906684864	0.805484391567512	2.57479116536836	5.61778185225711	0.000978089779600868	0.00531619404866361	-0.688678445003749	"up"
"TC0700001938.mm.1"	"Gm16764; RP23-376D24.2"	0.674182731873719	0.386906866705215	0.961458597042223	3.98449098131431	5.61682246318991	0.000979024397796457	0.00531904794063939	-0.68972427566588	"up"
"TC0200000397.mm.1"	"Entpd8"	0.583631702136638	0.334929640294688	0.832333763978589	2.37166200483293	5.61657680379083	0.000979263875933046	0.0053195443497112	-0.689992089179432	"up"
"TC0400002146.mm.1"	"Gm11781"	0.73066414615065	0.419267950537679	1.04206034176362	1.61046455224805	5.615865632328	0.000979957524528611	0.0053219171639921	-0.690767441742476	"up"
"TC0500001834.mm.1"	"Gm15408"	0.556871397446354	0.319537585733512	0.794205209159196	2.34616171365613	5.61574670688629	0.000980073573643993	0.00532201721223515	-0.690897106533418	"up"
"TC1100001108.mm.1"	"Tmigd1"	0.721167347253476	0.413806304986783	1.02852838952017	2.00351833904097	5.61564244644498	0.000980175325163014	0.00532203960915703	-0.691010783602747	"up"
"TC0400003628.mm.1"	"Gm853"	0.57764918490606	0.331448134020457	0.823850235791663	2.99300743940781	5.6154747154925	0.000980339044775778	0.00532211755452395	-0.691193666822025	"up"
"TC1100002736.mm.1"	"A430108G06Rik"	0.521633504493613	0.299299009287461	0.743967999699766	2.81226516483372	5.61527258373488	0.000980536383359224	0.00532211755452395	-0.691414063564643	"up"
"TC0300001022.mm.1"	"Nhlh2"	0.638724506123169	0.366476192166165	0.910972820080172	2.08359316379719	5.61514006604989	0.000980665782886283	0.00532211755452395	-0.691558558785881	"up"
"TC0700003971.mm.1"	"Olfr685"	0.672374639733065	0.38578190445236	0.958967375013769	2.09920449187417	5.61511119228725	0.000980693979794145	0.00532211755452395	-0.691590042602797	"up"
"TC1000001207.mm.1"	"Dusp6"	-1.8004317707757	-2.56785305220042	-1.03301048935098	4.40229105877539	-5.61506829773752	0.000980735870499477	0.00532211755452395	-0.691636814829389	"down"
"TC1100000985.mm.1"	"4930563E22Rik"	0.655532636489833	0.376101982369948	0.934963290609718	2.90331941240869	5.6147766432992	0.000981020752837444	0.00532291881359415	-0.691954841500662	"up"
"TC0400003754.mm.1"	"Gm16225; RP23-167O21.3"	0.777025676673834	0.445764853226314	1.10828650012136	2.86627333087511	5.61406590615923	0.000981715376830754	0.00532509771667181	-0.692729893777926	"up"
